,Datum,Št. ponesrečencev,PoskodbaVrstaNACA,Dejavnost_alpsko smučanje,Dejavnost_druge športne in rekreacijske aktivnosti,Dejavnost_gorsko kolesarjenje,Dejavnost_planinstvo - brezpotje,Dejavnost_planinstvo - hoja po poti,Dejavnost_plezanje,Dejavnost_turno smučanje,Temp_tisti_dan,Temp_prejsni_dan,Temp_preprejsni_dan,Kolicina_dezja_tisti_dan,Kolicina_dezja_prejsni_dan,Kolicina_dezja_preprejsni_dan,Snezenje_cm_tisti_dan,Snezenje_cm_prejsni_dan,Snezenje_cm_preprejsni_dan,HeliStCiklov,latitude,longitude,Postaja_GRS BOVEC,Postaja_GRS CELJE,Postaja_GRS JESENICE,Postaja_GRS JEZERSKO,Postaja_GRS KAMNIK,Postaja_GRS KOROŠKE,Postaja_GRS KRANJ,Postaja_GRS KRANJSKA GORA,Postaja_GRS LJUBLJANA,Postaja_GRS MARIBOR,Postaja_GRS MOJSTRANA,Postaja_GRS RADOVLJICA,Postaja_GRS TOLMIN,Postaja_GRS TRŽIČ,Vzrok_drugo (Aktivnosti na snegu),Vzrok_drugo (Izguba opreme),Vzrok_drugo (Izguba zavesti),Vzrok_drugo (Neprimerna oprema),Vzrok_drugo (Obstala na snežišču),Vzrok_drugo (Padec očal ),Vzrok_drugo (Padec tovarisa),Vzrok_drugo (Premehka podlaga),Vzrok_drugo (Spremljevalec poškodovanke),Vzrok_drugo (Spremljevalka poškodovanke),Vzrok_drugo (izguba kontrole nad sanmi),Vzrok_drugo (močna nevihta),Vzrok_drugo (močne nevihte),Vzrok_drugo (napad živali),Vzrok_drugo (ni bilo nic narobe z njim),Vzrok_drugo (nič),Vzrok_drugo (obstali so na snežišču),Vzrok_drugo (otrok (zašla mama)),Vzrok_drugo (padec s kolesom),Vzrok_drugo (padec soplezalca),Vzrok_drugo (piki ose),Vzrok_drugo (podcenjevanje vremenske napovedi),Vzrok_drugo (prezahtevna sprehajalna pot),Vzrok_drugo (prisoten ob nesreči),Vzrok_drugo (reševanje otroka),Vzrok_drugo (sneg na poti),Vzrok_drugo (spremljevalec poškodovanke),Vzrok_drugo (stresna reakcija),Vzrok_drugo (zahteven teren),Vzrok_drugo (zdrs pri sankanju),Vzrok_drugo (zmrznjen čevelj),Vzrok_drugo (Šok),"Vzrok_drugo (Šok, zmedenost )",Vzrok_izčrpanost,Vzrok_padajoče kamenje,Vzrok_padec,Vzrok_plaz,Vzrok_strela,Vzrok_zakasnitev,Vzrok_zašel,Izkušenost_drugo,Izkušenost_gorski vodnik,Izkušenost_planinec nečlan PD,Izkušenost_planinec-član PD,Izkušenost_planinski vodnik,Izkušenost_reševalec,Izkušenost_turist
57,2024-07-19,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3,29.1,28.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,45.9282777,13.6405682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58,2024-07-19,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3,29.1,28.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,45.9282777,13.6405682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
59,2024-07-19,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3,29.1,28.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,45.9282777,13.6405682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60,2024-07-19,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3,29.1,28.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,45.9282777,13.6405682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61,2024-07-19,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3,29.1,28.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,45.9282777,13.6405682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
62,2024-07-22,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.1,21.5,19.8,0.9,0.0,5.1,0.0,0.0,0.0,0.0,45.924308,14.583872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
63,2024-07-23,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.7,14.1,13.4,4.6,12.2,0.4,0.0,0.0,0.0,4.0,46.3162841,13.7846356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
64,2024-07-23,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.7,14.1,13.4,4.6,12.2,0.4,0.0,0.0,0.0,0.0,46.3162841,13.7846356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
65,2024-07-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.4,19.7,18.8,5.7,7.1,0.0,0.0,0.0,0.0,4.0,46.3021463,13.9769087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
66,2024-07-23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.4,19.7,18.8,5.7,7.1,0.0,0.0,0.0,0.0,0.0,46.3021463,13.9769087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
67,2024-07-26,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12.8,13.7,0.2,1.7,13.3,0.0,0.0,0.0,2.0,46.3256396,13.8511529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
68,2024-07-26,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12.8,13.7,0.2,1.7,13.3,0.0,0.0,0.0,2.0,46.3256396,13.8511529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
69,2024-07-31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,16.7,15.9,1.5,0.0,0.3,0.0,0.0,0.0,3.0,46.3454355,13.9232078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
70,2024-07-31,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,16.7,15.9,1.5,0.0,0.3,0.0,0.0,0.0,3.0,46.3454355,13.9232078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
71,2024-08-09,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.9,14.4,14.8,2.5,0.7,3.0,0.0,0.0,0.0,0.0,46.3559124,13.861340609474839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
72,2024-08-15,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,18.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.3132606,14.6390465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
73,2024-08-15,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,18.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3132606,14.6390465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
74,2024-08-15,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,18.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3132606,14.6390465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
75,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,2.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
76,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
77,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
78,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,2.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
79,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
80,2024-08-15,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,21.8,21.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,46.29458445,13.7994743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
81,2024-08-17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7,26.8,26.5,9.8,0.9,0.0,0.0,0.0,0.0,1.0,46.245472,13.58527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
82,2024-08-17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7,26.8,26.5,9.8,0.9,0.0,0.0,0.0,0.0,1.0,46.245472,13.58527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
83,2024-08-17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7,26.8,26.5,9.8,0.9,0.0,0.0,0.0,0.0,1.0,46.245472,13.58527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
84,2024-08-17,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.8,25.7,25.6,2.9,0.0,0.0,0.0,0.0,0.0,1.0,46.369633,14.111498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
85,2024-08-17,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.8,25.7,25.6,2.9,0.0,0.0,0.0,0.0,0.0,1.0,46.369633,14.111498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
86,2024-08-17,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.8,25.7,25.6,2.9,0.0,0.0,0.0,0.0,0.0,1.0,46.369633,14.111498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
87,2024-08-19,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,14.4,17.0,7.4,4.0,2.9,0.0,0.0,0.0,1.0,46.31868185,13.779035880657162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
88,2024-08-20,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.4,16.5,18.2,3.7,6.4,2.8,0.0,0.0,0.0,0.0,46.4062919,14.0143105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
89,2024-08-20,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.4,16.5,18.2,3.7,6.4,2.8,0.0,0.0,0.0,0.0,46.4062919,14.0143105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
